Demand data,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand (MW)
2006,1,27,16,0.828506098
2006,1,27,17,0.820884146
2006,1,27,18,0.817835366
2006,1,27,19,0.854420732
2006,1,27,20,0.807926829
2006,1,27,21,0.772103659
2006,1,27,22,0.722560976
2006,1,27,23,0.655487805
2006,1,27,24,0.582317073
2006,1,28,1,0.53125
2006,1,28,2,0.50304878
2006,1,28,3,0.487042683
2006,1,28,4,0.485518293
2006,1,28,5,0.502286585
2006,1,28,6,0.546493902
2006,1,28,7,0.610518293
2006,1,28,8,0.666920732
2006,1,28,9,0.733231707
2006,1,28,10,0.774390244
2006,1,28,11,0.792682927
2006,1,28,12,0.794207317
2006,1,28,13,0.782012195
2006,1,28,14,0.772865854
2006,1,28,15,0.766006098
2006,1,28,16,0.772103659
2006,1,28,17,0.774390244
2006,1,28,18,0.785060976
2006,1,28,19,0.81554878
2006,1,28,20,0.789634146
2006,1,28,21,0.75152439
2006,1,28,22,0.707317073
2006,1,28,23,0.644054878
2006,1,28,24,0.578506098
2006,1,29,1,0.53125
2006,1,29,2,0.496189024
2006,1,29,3,0.480182927
2006,1,29,4,0.475609756
2006,1,29,5,0.485518293
2006,1,29,6,0.512957317
2006,1,29,7,0.552591463
2006,1,29,8,0.604420732
2006,1,29,9,0.677591463
2006,1,29,10,0.722560976
2006,1,29,11,0.740853659
2006,1,29,12,0.74847561
2006,1,29,13,0.747713415
2006,1,29,14,0.74695122
2006,1,29,15,0.746189024
2006,1,29,16,0.760670732
2006,1,29,17,0.769817073
2006,1,29,18,0.793445122
2006,1,29,19,0.847560976
2006,1,29,20,0.820121951
2006,1,29,21,0.77820122
2006,1,29,22,0.72027439
2006,1,29,23,0.639481707
2006,1,29,24,0.560213415
2006,1,30,1,0.518292683
2006,1,30,2,0.491615854
2006,1,30,3,0.483231707
2006,1,30,4,0.490091463
2006,1,30,5,0.537347561
2006,1,30,6,0.636432927
2006,1,30,7,0.726371951
2006,1,30,8,0.745426829
2006,1,30,9,0.794207317
2006,1,30,10,0.820121951
2006,1,30,11,0.834603659
2006,1,30,12,0.84679878
2006,1,30,13,0.84375
2006,1,30,14,0.841463415
2006,1,30,15,0.847560976
2006,1,30,16,0.84527439
2006,1,30,17,0.839939024
2006,1,30,18,0.846036585
2006,1,30,19,0.889481707
2006,1,30,20,0.850609756
2006,1,30,21,0.81097561
2006,1,30,22,0.731707317
2006,1,30,23,0.637957317
2006,1,30,24,0.560213415
2006,1,31,1,0.513719512
2006,1,31,2,0.490091463
2006,1,31,3,0.477134146
2006,1,31,4,0.482469512
2006,1,31,5,0.52820122
2006,1,31,6,0.634146341
2006,1,31,7,0.72179878
2006,1,31,8,0.735518293
2006,1,31,9,0.778963415
2006,1,31,10,0.8125
2006,1,31,11,0.826219512
2006,1,31,12,0.837652439
2006,1,31,13,0.84679878
2006,1,31,14,0.844512195
2006,1,31,15,0.844512195
2006,1,31,16,0.84070122
2006,1,31,17,0.833841463
2006,1,31,18,0.844512195
2006,1,31,19,0.879573171
2006,1,31,20,0.838414634
2006,1,31,21,0.807164634
2006,1,31,22,0.737042683
2006,1,31,23,0.645579268
2006,1,31,24,0.568597561
2006,2,1,1,0.524390244
2006,2,1,2,0.5
2006,2,1,3,0.487042683
2006,2,1,4,0.493902439
2006,2,1,5,0.543445122
2006,2,1,6,0.645579268
2006,2,1,7,0.733993902
2006,2,1,8,0.741615854
2006,2,1,9,0.776676829
2006,2,1,10,0.805640244
2006,2,1,11,0.822408537
2006,2,1,12,0.830030488
2006,2,1,13,0.835365854
2006,2,1,14,0.837652439
2006,2,1,15,0.835365854
2006,2,1,16,0.833079268
2006,2,1,17,0.830792683
2006,2,1,18,0.836890244
2006,2,1,19,0.875
2006,2,1,20,0.835365854
2006,2,1,21,0.804878049
2006,2,1,22,0.737042683
2006,2,1,23,0.643292683
2006,2,1,24,0.564786585
2006,2,2,1,0.518292683
2006,2,2,2,0.494664634
2006,2,2,3,0.485518293
2006,2,2,4,0.488567073
2006,2,2,5,0.536585366
2006,2,2,6,0.635670732
2006,2,2,7,0.729420732
2006,2,2,8,0.743902439
2006,2,2,9,0.793445122
2006,2,2,10,0.821646341
2006,2,2,11,0.832317073
2006,2,2,12,0.837652439
2006,2,2,13,0.832317073
2006,2,2,14,0.81402439
2006,2,2,15,0.801829268
2006,2,2,16,0.801067073
2006,2,2,17,0.792682927
2006,2,2,18,0.808689024
2006,2,2,19,0.856707317
2006,2,2,20,0.821646341
2006,2,2,21,0.769054878
2006,2,2,22,0.698170732
2006,2,2,23,0.611280488
2006,2,2,24,0.53429878
2006,2,3,1,0.492378049
2006,2,3,2,0.469512195
2006,2,3,3,0.458841463
2006,2,3,4,0.46570122
2006,2,3,5,0.516006098
2006,2,3,6,0.618140244
2006,2,3,7,0.708079268
2006,2,3,8,0.723323171
2006,2,3,9,0.760670732
2006,2,3,10,0.780487805
2006,2,3,11,0.790396341
2006,2,3,12,0.790396341
2006,2,3,13,0.804878049
2006,2,3,14,0.794969512
2006,2,3,15,0.78277439
2006,2,3,16,0.772865854
2006,2,3,17,0.763719512
2006,2,3,18,0.764481707
2006,2,3,19,0.810213415
2006,2,3,20,0.772103659
2006,2,3,21,0.737042683
2006,2,3,22,0.683689024
2006,2,3,23,0.618902439
2006,2,3,24,0.551829268
2006,2,4,1,0.503810976
2006,2,4,2,0.474085366
2006,2,4,3,0.458841463
2006,2,4,4,0.458079268
2006,2,4,5,0.473323171
2006,2,4,6,0.515243902
2006,2,4,7,0.576219512
2006,2,4,8,0.635670732
2006,2,4,9,0.695884146
2006,2,4,10,0.724085366
2006,2,4,11,0.730182927
2006,2,4,12,0.726371951
2006,2,4,13,0.716463415
2006,2,4,14,0.702743902
2006,2,4,15,0.697408537
2006,2,4,16,0.702743902
2006,2,4,17,0.710365854
2006,2,4,18,0.735518293
2006,2,4,19,0.77820122
2006,2,4,20,0.754573171
2006,2,4,21,0.72027439
2006,2,4,22,0.670731707
2006,2,4,23,0.610518293
2006,2,4,24,0.547256098
2006,2,5,1,0.50304878
2006,2,5,2,0.473323171
2006,2,5,3,0.456554878
2006,2,5,4,0.454268293
2006,2,5,5,0.466463415
2006,2,5,6,0.496189024
2006,2,5,7,0.530487805
2006,2,5,8,0.596036585
2006,2,5,9,0.668445122
2006,2,5,10,0.705792683
